id,order_id,product_id,variant_id,sku,title,variant_title,product_type,vendor,quantity,price,total_discount,tax_lines,properties,requires_shipping,taxable,gift_card,variant_cost,fulfillment_status,fulfillment_service,grams
li1266366578,5001537,prod1428,var8560223694,nike-court-vision-x-past,Pastel Pink Butterfly x Nike Court Vision,,Nike Court Vision,Knickgasm,1,103.67,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li3307474669,5001537,prod1025,var9169899847,solo-leveling-x-nike-air,Solo Leveling x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,192.11,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li1722203277,5001538,prod1051,var4682051783,nike-air-force-1-x-mewtw,MewTwo x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,181.83,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li8368988689,5001538,prod1278,var5850803827,nike-air-force-1-x-doggo,Nike Air Force 1 x Doggo,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li1875083512,5001539,prod1392,var8378851670,nike-court-vision-x-naru,Nike Court Vision x Naruto,,Nike Court Vision,Knickgasm,2,128.08,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li3217552316,5001539,prod1174,var8968506988,nike-air-force-1-x-splat,Splatter x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5128043220,5001540,prod1367,var1125819554,nike-air-force-1-x-red-b,Nike Air Force 1 x Red Black Drip,,Nike Air force 1,Knickgasm,1,133.65,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li8716405808,5001540,prod1403,var9056387046,nike-air-force-1-x-juice,Nike Air Force 1 x Drip,,Nike Air force 1,Knickgasm,2,144.34,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li3463237125,5001541,prod1269,var4484292745,nike-air-force-1-mid-x-p,Nike Air Force 1 Mid x Pastels Bling Swoosh,,Nike Air force 1,Knickgasm,1,235.23,1.5,[],[],True,True,False,3.8,fulfilled,manual,200
li1924462063,5001542,prod1121,var3341407877,nike-air-force-1-x-red-s,Red Splatter x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,137.93,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li8343588949,5001543,prod1309,var7521667967,nike-air-force-1-x-nissa,Nike Air Force 1 x Nissan Skyline R34 GT-R,,Nike Air force 1,Knickgasm,2,153.97,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li7413363508,5001543,prod1273,var8686252362,converse-x-ed-sheeran-cu,Converse x Ed Sheeran Custom,,Converse,Knickgasm,1,135.13,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4779834684,5001543,prod1078,var1733258731,nike-air-force-1-x-red-c,Red Comic x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,2.8,[],[],True,True,False,3.3,fulfilled,manual,200
li8735577251,5001544,prod1340,var4928096423,nike-air-force-1-x-leave,Nike Air Force 1 x Leaves,,Nike Air force 1,Knickgasm,2,138.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5939771307,5001544,prod1269,var2481576171,nike-air-force-1-mid-x-p,Nike Air Force 1 Mid x Pastels Bling Swoosh,,Nike Air force 1,Knickgasm,2,235.23,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li4480951517,5001544,prod1229,var8030054354,nike-air-force-1-x-tanji,Nike Air Force 1 x Tanjiro x Zenitsu Demon Slayer Kimetsu No Yaiba,,Nike Air force 1,Knickgasm,2,168.94,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li8798760338,5001545,prod1231,var5994997344,nike-air-force-1-x-levi-,Nike Air Force 1 x Levi (Attack on Titan),,Nike Air force 1,Knickgasm,1,179.62,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li1920667988,5001546,prod1338,var7808011372,nike-air-force-1-x-dogla,Nike Air Force 1 x Doglapan,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li3111228276,5001547,prod1169,var8589145549,nike-air-force-1-x-fire-,Fire and Ice Beasts x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,153.97,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li1896176030,5001547,prod1354,var3108026561,nike-air-force-1-x-drake,Nike Air Force 1 x Drake x Post Malone,,Nike Air force 1,Knickgasm,2,149.69,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li8214478106,5001548,prod1287,var6153797708,copy-of-nike-air-force-1,Cartooned Sketch x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,144.34,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5089779167,5001548,prod1203,var5721292149,nike-air-force-1-x-moo-s,Nike Air Force 1 x Moo Swoosh,,Nike Air force 1,Knickgasm,1,136.86,1.5,[],[],True,True,False,3.8,fulfilled,manual,200
li2254043688,5001549,prod1038,var2985539859,nike-air-force-1-x-brazi,Brazil F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,157.21,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5712724787,5001550,prod1130,var2248909635,nike-air-force-1-x-speak,Taylor’s Version (Speak Now) x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li5995208970,5001550,prod1189,var5798341982,nike-air-jordan-lows-x-l,Luffy x Zoro x Nike Air Jordan 1 Lows,,Nike Air Jordan,Knickgasm,2,219.54,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li4952984251,5001551,prod1349,var2656410692,nike-air-force-1-x-waffl,Nike Air Force 1 x Waffle Ice Cream,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li8354842828,5001551,prod1387,var7956156986,nike-air-force-1-x-gradi,Nike Air Force 1 x Gradient Drip,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5738162367,5001552,prod1019,var9397601728,explorer-x-nike-air-forc,Explorer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,167.31,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4344726320,5001552,prod1188,var1693236771,nike-air-force-1-x-eren-,Levi x Titan x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,164.65,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li3206291184,5001553,prod1280,var3666735704,nike-air-force-1-x-roses,Nike Air Force 1 x Roses,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li3860910202,5001554,prod1180,var6269494581,nike-air-force-1-x-eagle,Eagle x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2425506324,5001555,prod1098,var5114209952,nike-air-force-1-x-adam-,Smart Money x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,207.03,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li2599478086,5001555,prod1269,var2182146717,nike-air-force-1-mid-x-p,Nike Air Force 1 Mid x Pastels Bling Swoosh,,Nike Air force 1,Knickgasm,2,235.23,2.6,[],[],True,True,False,3.2,fulfilled,manual,200
li5710669202,5001556,prod1159,var7757510199,nike-air-force-1-x-doggo,Doggo (Customisable with any name) x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li1370485937,5001557,prod1017,var8069047589,spiderman-x-nike-air-for,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,167.68,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li9779900449,5001557,prod1174,var2068892081,nike-air-force-1-x-splat,Splatter x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li8105272513,5001558,prod1036,var2451403500,nike-air-force-1-x-argen,Argentina F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,156.33,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li9529248478,5001558,prod1098,var7670243809,nike-air-force-1-x-adam-,Smart Money x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,207.03,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3120097553,5001558,prod1188,var3053910626,nike-air-force-1-x-eren-,Levi x Titan x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,164.65,3.6,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li1460677455,5001559,prod1270,var1503488890,nike-air-force-1-x-money,Nike Air Force 1 x Money Themed,,Nike Air force 1,Knickgasm,2,230.19,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6088061184,5001559,prod1187,var6144827560,nike-air-force-1-black-x,One Piece x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,1,181.83,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li1563158711,5001560,prod1282,var7691077708,nike-air-force-1-x-max-v,Nike Air Force 1 x Max Verstappen x Red Bull F1,,Nike Air force 1,Knickgasm,2,211.70,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li3658929302,5001560,prod1098,var1264814688,nike-air-force-1-x-adam-,Smart Money x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,207.03,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li7198072325,5001561,prod1386,var9716177129,nike-court-vision-x-mism,Nike Court Vision x Mismatched,,Nike Court Vision,Knickgasm,2,119.53,3.2,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li7533422978,5001562,prod1167,var3618973749,nike-air-force-1-black-x,Cartoon x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li1883607687,5001562,prod1111,var3561463935,nike-air-force-1-x-misma,Mismatched Dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li6642551398,5001562,prod1167,var6361511744,nike-air-force-1-black-x,Cartoon x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li7265869080,5001563,prod1075,var6616713280,nike-air-force-1-x-yello,Yellow Comic x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5233315463,5001564,prod1142,var7084569898,nike-air-force-1-x-mclar,McLaren F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1230897809,5001564,prod1238,var7290652503,nike-air-force-1-x-itach,Itachi x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,179.62,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li6946808463,5001564,prod1421,var3332014525,converse-x-my-hero-acade,My Hero Academia x Converse,,Converse,Knickgasm,2,123.87,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li7515638892,5001565,prod1139,var3542338065,nike-air-force-1-x-redbu,RedBull F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2672364148,5001565,prod1389,var2813660149,nike-air-force-1-x-north,Nike Air Force 1 x Northern Lights Galaxy,,Nike Air force 1,Knickgasm,1,144.34,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6564866180,5001565,prod1354,var7316793053,nike-air-force-1-x-drake,Nike Air Force 1 x Drake x Post Malone,,Nike Air force 1,Knickgasm,1,149.69,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li8046937518,5001566,prod1182,var6561292486,nike-air-force-1-x-itach,Itachi x Sasuke x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5853130594,5001566,prod1260,var3128021301,nike-air-force-1-x-chang,Changeable Embroidered Swooshes x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,122.77,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2130838251,5001566,prod1020,var6271255585,barcelona-f-c-x-nike-air,Barcelona F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,162.63,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li3993272840,5001567,prod1272,var3390540784,nike-air-force-1-x-zenit,Zenitsu x Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li8670090864,5001567,prod1091,var5768555649,nike-air-force-1-x-jager,Jägermeister x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,204.69,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li5420101223,5001568,prod1268,var6845827551,nike-air-force-1-x-demon,Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,144.13,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li9409090999,5001569,prod1004,var4194070524,spiderman-x-nike-air-for,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,157.29,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8630958773,5001569,prod1389,var5396323056,nike-air-force-1-x-north,Nike Air Force 1 x Northern Lights Galaxy,,Nike Air force 1,Knickgasm,1,144.34,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li3955107840,5001569,prod1027,var2558100378,tanjiro-x-muzan-x-demon-,Tanjiro x Muzan x Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,193.26,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li8132614612,5001570,prod1115,var9946258284,nike-air-force-1-x-red-d,Red Dior Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li8310675212,5001570,prod1056,var2607719342,nike-air-force-1-x-light,Light Swoosh (Purple) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,169.14,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li7920865142,5001571,prod1073,var1142945810,nike-air-force-1-x-green,Green Comic x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li8768678334,5001571,prod1344,var9217384822,nike-air-force-1-x-red-h,Nike Air Force 1 x Red Hydro swoosh,,Nike Air force 1,Knickgasm,2,143.28,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li5458346881,5001571,prod1050,var1475176892,nike-air-force-1-x-tooth,Toothless : How to train your dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,148.13,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li3690425129,5001572,prod1184,var2891651982,nike-air-force-1-x-merce,Mercedes AMG F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li8857485624,5001572,prod1103,var8709057824,nike-air-force-1-x-coffe,Coffee Cartoon (Brown Swoosh) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,2.4,[],[],True,True,False,2.9,fulfilled,manual,200
li5807786681,5001572,prod1157,var8961419942,nike-air-force-1-x-red-c,Red Camo x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li1218640053,5001573,prod1120,var3761441863,nike-air-force-1-x-purpl,Purple Gradient Splash x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,137.93,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li4030996869,5001573,prod1379,var5842463325,nike-air-force-1-x-blue-,Nike Air Force 1 x Blue Drip,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2399157388,5001574,prod1194,var7309639914,nike-air-force1-x-cr7,CR7 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,167.12,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li2792338035,5001574,prod1429,var1044863447,nike-court-vision-x-mism,Mismatched x Nike Court Vision,,Nike Court Vision,Knickgasm,2,152.06,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li9677111047,5001575,prod1253,var3047587076,nike-air-force-1-x-laven,Dreamland butterfly x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,143.28,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li5271594640,5001575,prod1143,var3749360401,nike-air-force-1-x-ferra,Ferrari F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,143.28,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li4397678155,5001576,prod1145,var9364957395,nike-air-force-1-x-ferra,Carlos Sainz x Ferrari x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,170.40,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1274196017,5001576,prod1057,var2506458339,nike-air-force-1-x-joker,Joker x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,187.77,1.7,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li7720544718,5001577,prod1269,var9715147304,nike-air-force-1-mid-x-p,Nike Air Force 1 Mid x Pastels Bling Swoosh,,Nike Air force 1,Knickgasm,1,235.23,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5559260369,5001578,prod1117,var4275456104,nike-air-force-1-x-paste,Pastel Pink Splash x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,137.93,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9847260710,5001578,prod1046,var7097894376,nike-air-force-1-x-manch,Manchester City F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,156.33,3.6,[],[],True,True,False,4.3,fulfilled,manual,200
li4510399670,5001579,prod1213,var2379875516,nike-air-force-1-x-rick-,Nike Air Force 1 x Rick and Morty,,Nike Air force 1,Knickgasm,1,179.62,1.9,[],[],True,True,False,4.5,fulfilled,manual,200
li1344670500,5001580,prod1146,var2118880800,nike-air-force-1-x-lando,Lando Norris McLaren x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,169.14,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li3432345404,5001580,prod1325,var6947129681,nike-air-force-1-x-fire-,Fire x Water x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li7918304187,5001581,prod1286,var6471073109,nike-air-force-1-x-yoda-,Yoda x Darth Vader x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,211.70,4.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7955739101,5001581,prod1387,var7137305144,nike-air-force-1-x-gradi,Nike Air Force 1 x Gradient Drip,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li8505033317,5001581,prod1376,var9033983510,nike-air-force-1-x-miami,Nike Air Force 1 x Miami,,Nike Air force 1,Knickgasm,1,155.04,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li2004427837,5001582,prod1131,var9054452294,nike-air-force-1-x-scroo,Scrooge McDuck Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,184.17,1.9,[],[],True,True,False,4.5,fulfilled,manual,200
li8834784950,5001582,prod1412,var9725731371,nike-court-vision-x-blue,Nike Court Vision x Blue Sapphire Dragon,,Nike Court Vision,Knickgasm,2,107.33,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li9917452682,5001582,prod1099,var6368400111,nike-air-force-1-x-one-p,One Piece x Zoro x Ace x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li1483349628,5001583,prod1034,var5483715521,nike-air-force-1-x-liver,Liverpool F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,148.19,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1574980257,5001584,prod1276,var9866101024,nike-air-force-1-x-van-g,Nike Air Force 1 x Van Gogh Custom,,Nike Air force 1,Knickgasm,2,214.81,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li2862481372,5001585,prod1199,var4721782059,nike-air-force-1-x-stock,Stocks x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,170.40,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li9241112941,5001585,prod1321,var8052993260,nike-air-force-1-x-astro,Astro Drip x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li8539385291,5001586,prod1374,var3421030938,nike-court-vision-x-bts,BTS x Nike Court Vision,,Nike Court Vision,Knickgasm,1,112.11,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li3114200882,5001586,prod1309,var5909679115,nike-air-force-1-x-nissa,Nike Air Force 1 x Nissan Skyline R34 GT-R,,Nike Air force 1,Knickgasm,1,153.97,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li8874235687,5001587,prod1156,var8126670366,nike-air-force-1-x-coffe,Coffee (Black Swoosh) x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li8817254540,5001588,prod1107,var3031439686,nike-air-force-1-x-swoos,Cactus Swoosh x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,115.47,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
